intrinsic_dim,observed_dim,model,n,test_mean,test_std,train_mean,train_std,gap_mean,gap_std,snr_mean,snr_std,contrast_mean,contrast_std,test_se,train_se,gap_se,test_ci_low,test_ci_high,train_ci_low,train_ci_high,gap_ci_low,gap_ci_high,snr_se,contrast_se,snr_ci_low,snr_ci_high,contrast_ci_low,contrast_ci_high
768,512,mlp_base,20,0.7185833333333334,0.01859286003939267,1.0,0.0,0.28141666666666665,0.018592860039392634,8.254693903428128,0.09528482395960623,0.15271784212896805,0.0022177747854661514,0.004157489894422143,0.0,0.004157489894422135,0.710434653140266,0.7267320135264007,1.0,1.0,0.2732679864735993,0.289565346859734,0.02130633435977802,0.0004959095179087327,8.212933488082964,8.296454318773293,0.15174585947386693,0.15368982478406917
768,768,mlp_base,20,0.687,0.019290030149222,1.0,0.0,0.31299999999999994,0.01929003014922203,1356884938598999.5,19681778784089.57,0.11376769338728902,0.0013979757753145988,0.00431338187016808,0.0,0.004313381870168087,0.6785457715344706,0.6954542284655295,1.0,1.0,0.3045457715344705,0.3214542284655294,4400979527933.743,0.00031259688645014154,1348259018724249.2,1365510858473749.8,0.11315500348984675,0.1143803832847313
64,16,mlp_reg,20,0.6745,0.028994353150568565,0.7136979166666666,0.031109929138013512,0.039197916666666624,0.03471167036305333,0.6003172846608384,0.023983072410539968,1.6081029281192785,0.049064869327457614,0.00648333446083065,0.006956391632779965,0.007761765454435205,0.6617926644567719,0.6872073355432281,0.7000633890664179,0.7273324442669153,0.023984856375973623,0.05441097695735962,0.005362778021926711,0.01097123831233396,0.5898062397378621,0.6108283295838148,1.586599301027104,1.629606555211453
64,32,mlp_reg,20,0.6949166666666666,0.025423172880233633,0.7741145833333334,0.03834300834951447,0.07919791666666662,0.04232909689872553,1.8466153623181722,0.08100040211512703,0.9302305204793961,0.022776597648882065,0.005684794276393152,0.008573757313135637,0.00946507380917258,0.6837744698849361,0.7060588634483972,0.7573100189995875,0.7909191476670793,0.060646372000688356,0.09774946133264488,0.018112240533424178,0.005093002063906218,1.8111153708726608,1.8821153537636837,0.92024823643414,0.9402128045246523
64,64,mlp_reg,20,0.7706666666666667,0.02759036190729363,0.900390625,0.05391379778077067,0.12972395833333328,0.06422102564585434,17.084542671070473,0.8910970374033794,0.5726577940426866,0.009554729062992307,0.0061693924748529305,0.012055491676298052,0.014360257892888764,0.758574657415955,0.7827586759173785,0.8767618613144558,0.9240193886855442,0.1015778528632713,0.15787006380339524,0.1992553550182629,0.0021365023691443667,16.694002175234676,17.47508316690627,0.5684702493991636,0.5768453386862096
64,128,mlp_reg,20,0.768,0.023586347522956685,0.9820572916666667,0.027057213176143704,0.21405729166666662,0.03501793535540311,21.016396832658764,1.0811851324732202,0.36848865497854566,0.0049776199929813855,0.005274067640226493,0.006050176794356031,0.00783024838863746,0.7576628274251561,0.7783371725748439,0.9701989451497288,0.9939156381836045,0.1987100048249372,0.22940457850839605,0.24176034524722356,0.0011130296670468403,20.542546555974205,21.490247109343322,0.36630711683113387,0.37067019312595745
64,256,mlp_reg,20,0.7453333333333333,0.02009189414978875,0.9941145833333334,0.014198497682503527,0.24878124999999995,0.02488276835485679,32.77282051036454,1.6598589869025588,0.23998098971791118,0.004284293303938163,0.0044926841115657985,0.003174880599645111,0.005563956150984039,0.7365276724746643,0.7541389941920023,0.9878918173580289,1.0003373493086378,0.23787589594407124,0.2596866040559287,0.37115575277780544,0.0009579971063152898,32.04535523492004,33.50028578580904,0.23810331538953322,0.24185866404628914
64,512,mlp_reg,20,0.6834166666666667,0.027441990917152416,1.0,0.0,0.3165833333333333,0.027441990917152416,105.84469602299575,5.236737259982265,0.15314449261382465,0.002236621958696584,0.00613621571286846,0.0,0.00613621571286846,0.6713896838694445,0.6954436494638888,1.0,1.0,0.30455635053611113,0.3286103161305555,1.1709700493626332,0.0005001238739614289,103.54959472624499,108.1397973197465,0.15216424982086024,0.15412473540678906
64,768,mlp_reg,20,0.5950833333333334,0.021112861577166846,1.0,0.0,0.40491666666666665,0.021112861577166818,123920204458713.38,6014647357990.34,0.11365517530431964,0.0014025738362069284,0.0047209793686088485,0.0,0.004720979368608842,0.5858302137708601,0.6043364528958067,1.0,1.0,0.3956635471041933,0.41416978622913997,1344916035315.5913,0.00031362504412213476,121284169029494.81,126556239887931.94,0.11304047021784025,0.11426988039079902
256,16,mlp_reg,20,0.6778333333333333,0.020448909377686675,0.7059114583333334,0.026063190118585444,0.02807812499999997,0.030304208770664302,0.14508965029140222,0.0030281609694241232,1.5815172365596293,0.01870970147806351,0.004572515143424032,0.005827906481565785,0.006776227081555071,0.6688712036522222,0.6867954630144444,0.6944887616294644,0.7173341550372023,0.014796719920152033,0.04135953007984791,0.0006771173774444001,0.00418361643436783,0.1437625002316112,0.14641680035119325,1.5733173483482683,1.5897171247709903
256,32,mlp_reg,20,0.6876666666666666,0.019944367068868776,0.76671875,0.035747255791191535,0.0790520833333333,0.039917734243406104,0.3111405829979862,0.0069208201744225106,0.9217218495441288,0.016512252505870323,0.004459696053419881,0.00799332939581773,0.008925876727602719,0.6789256624019637,0.6964076709313696,0.7510518243841973,0.7823856756158027,0.06155736494723198,0.09654680171943462,0.0015475424370060683,0.0036922519064767284,0.3081073998214543,0.3141737661745181,0.9144850358074345,0.9289586632808232
256,64,mlp_reg,20,0.7082499999999999,0.022842423597102694,0.8539322916666666,0.056918008718781894,0.14568229166666663,0.06325538105642242,0.7467804915607577,0.018359405393830474,0.57493568265313,0.010110651883837373,0.005107721193396689,0.012727253663912202,0.0141443331984813,0.6982388664609425,0.7182611335390574,0.8289868744853988,0.8788777088479345,0.11795939859764329,0.17340518473568997,0.004105287848708124,0.0022608104909096673,0.7387341273772897,0.7548268557442256,0.5705044940909471,0.5793668712153129
256,128,mlp_reg,20,0.7304166666666666,0.019852342357415242,0.9545833333333335,0.04215401665616857,0.22416666666666663,0.04055677751153171,2.407676399317274,0.0811977853436063,0.3706858504389475,0.005481571476549983,0.004439118702377891,0.00942592467678513,0.009068771146411966,0.721715994010006,0.7391173393233272,0.9361085209668346,0.9730581456998323,0.20639187521969918,0.24194145811363407,0.01815637676507398,0.0012257166445089655,2.3720899008577288,2.443262897776819,0.3682834458157099,0.37308825506218507
256,256,mlp_reg,20,0.766,0.025376694193435276,0.9999739583333334,0.00011646187382808644,0.2339739583333333,0.02539927582611095,100.00714619242419,3.0452870487342283,0.23943256503598262,0.004371383635335877,0.0056744013260745475,2.6041666666660492e-05,0.005679450732645121,0.7548781734008939,0.7771218265991061,0.9999229166666667,1.000025,0.22284223489734886,0.2451056817693177,0.6809468851969449,0.0009774710964341174,98.67249029743817,101.3418020874102,0.23751672168697174,0.2413484083849935
256,512,mlp_reg,20,0.7201666666666666,0.023969400571200995,1.0,0.0,0.2798333333333333,0.023969400571200963,330.6325019196439,10.051697554693465,0.15414315815318777,0.002321713889413253,0.0053597209057127705,0.0,0.005359720905712764,0.7096616136914696,0.7306717196418636,1.0,1.0,0.26932828035813633,0.2903383863085303,2.2476279021563,0.0005191510081033463,326.22715123141757,335.03785260787026,0.15312562217730522,0.15516069412907033
256,768,mlp_reg,20,0.6466666666666667,0.02605661851470856,1.0,0.0,0.35333333333333333,0.026056618514708564,461656492118958.6,13866296896369.633,0.11441384146391749,0.0018464665175411607,0.005826437026266795,0.0,0.0058264370262667954,0.6352468500951838,0.6580864832381497,1.0,1.0,0.3419135167618504,0.3647531499048163,3100598245647.6855,0.0004128824651399343,455579319557489.2,467733664680428.06,0.11360459183224322,0.11522309109559176
768,16,mlp_reg,20,0.6464166666666666,0.029981841483028546,0.671953125,0.027032295766202443,0.025536458333333283,0.02591791374118563,0.059768921403582885,0.0004311528199790269,1.5967952908554153,0.03752770145602751,0.006704143564667493,0.006044605092110842,0.005795421696026696,0.6332765452799184,0.6595567880534149,0.6601056990194628,0.6838005509805373,0.014177431809120958,0.03689548485754561,9.640870141638337e-05,0.008391449149499535,0.059579960348806776,0.059957882458358994,1.5803480505223961,1.6132425311884344
768,32,mlp_reg,20,0.6713333333333333,0.02595317420783029,0.7370833333333333,0.03333830143897938,0.06574999999999993,0.044029853683050985,0.12158051804504433,0.0007984500541308646,0.922615194653037,0.018843681361927257,0.005803306176060278,0.007454670827193695,0.009845374587467148,0.6599588532282552,0.6827078134384115,0.7224721785120337,0.7516944881546329,0.04645306580856433,0.08504693419143554,0.0001785388597675,0.004213575247161516,0.12123058187990003,0.12193045421018862,0.9143565871686005,0.9308738021374735
768,64,mlp_reg,20,0.6849999999999999,0.02446503651531927,0.8282291666666666,0.04929939062438469,0.1432291666666666,0.05216005314420077,0.2558005951858257,0.0017001916914361475,0.5711696002042719,0.011213342691840468,0.005470548472026846,0.011023678868543996,0.011663342454043456,0.6742777249948273,0.6957222750051726,0.8066227560843203,0.8498355772490128,0.12036901545674143,0.16608931787659179,0.00038017441968315725,0.002507379651395576,0.2550554533232467,0.2565457370484047,0.5662551360875365,0.5760840643210072
768,128,mlp_reg,20,0.7010833333333333,0.020592644743788014,0.9308072916666668,0.04382182485326684,0.2297239583333333,0.052862302798446135,0.5626210285059041,0.004374017584162742,0.3702829764946373,0.007861880124395577,0.004604655348361374,0.00979885792699944,0.011820370250450291,0.692058208850545,0.7101084578161215,0.9116015301297479,0.9500130532035856,0.20655603264245073,0.25289188402421586,0.0009780600652967298,0.0017579698389103013,0.5607040307779225,0.5645380262338857,0.3668373556103731,0.3737285973789015
768,256,mlp_reg,20,0.71975,0.019943450756330392,0.9960416666666667,0.008996374757196906,0.27629166666666666,0.0169073358157329,1.5497059266125202,0.013664699387810742,0.24021992287527608,0.0038842531748211396,0.004459491159707435,0.0020116505508155445,0.003780595220239562,0.7110093973269734,0.7284906026730266,0.9920988315870682,0.9999845017462652,0.2688817000349971,0.2837016332983362,0.003055519672324458,0.0008685454140719442,1.5437171080547643,1.555694745170276,0.23851757386369507,0.24192227188685708
768,512,mlp_reg,20,0.724,0.01842798532870194,0.9999739583333334,0.00011646187382808432,0.2759739583333333,0.018395102376399835,8.254693903428128,0.09528482395960623,0.15271784212896805,0.0022177747854661514,0.0041206227883346346,2.6041666666660017e-05,0.004113269936669795,0.7159235793348641,0.7320764206651359,0.9999229166666667,1.000025,0.26791194925746054,0.2840359674092061,0.02130633435977802,0.0004959095179087327,8.212933488082964,8.296454318773293,0.15174585947386693,0.15368982478406917
768,768,mlp_reg,20,0.6983333333333334,0.0175719074042792,1.0,0.0,0.30166666666666664,0.017571907404279153,1356884938598999.5,19681778784089.57,0.11376769338728902,0.0013979757753145988,0.0039291979450300175,0.0,0.003929197945030006,0.6906321053610746,0.7060345613055922,1.0,1.0,0.29396543869440783,0.30936789463892544,4400979527933.743,0.00031259688645014154,1348259018724249.2,1365510858473749.8,0.11315500348984675,0.1143803832847313
64,16,mlp_wide,20,0.6797500000000001,0.03267452018019312,0.7047656250000001,0.030546389497308375,0.02501562499999997,0.024162277349235695,0.6003172846608384,0.023983072410539968,1.6081029281192785,0.049064869327457614,0.00730624482551005,0.006830380338316715,0.0054028494644094436,0.6654297601420004,0.6940702398579998,0.6913780795368993,0.7181531704631008,0.01442604004975746,0.03560520995024248,0.005362778021926711,0.01097123831233396,0.5898062397378621,0.6108283295838148,1.586599301027104,1.629606555211453
64,32,mlp_wide,20,0.7025,0.024203692145007415,0.7705989583333334,0.024611191540447,0.06809895833333328,0.030465441603257738,1.8466153623181722,0.08100040211512703,0.9302305204793961,0.022776597648882065,0.005412110094271427,0.005503229729170726,0.006812279838943448,0.691892264215228,0.713107735784772,0.7598126280641587,0.781385288602508,0.054746889849004124,0.08145102681766243,0.018112240533424178,0.005093002063906218,1.8111153708726608,1.8821153537636837,0.92024823643414,0.9402128045246523
64,64,mlp_wide,20,0.7745833333333334,0.025013885033006056,0.89453125,0.04259938097772869,0.11994791666666664,0.03674216739590671,17.084542671070473,0.8910970374033794,0.5726577940426866,0.009554729062992307,0.005593274731516611,0.009525511166561279,0.008215798393792382,0.7636205148595608,0.785546151807106,0.8758612481135399,0.9132012518864601,0.10384495181483357,0.1360508815184997,0.1992553550182629,0.0021365023691443667,16.694002175234676,17.47508316690627,0.5684702493991636,0.5768453386862096
64,128,mlp_wide,20,0.7698333333333334,0.024163792932585935,0.9854166666666666,0.023935677693908402,0.21558333333333332,0.034207399767161625,21.016396832658764,1.0811851324732202,0.36848865497854566,0.0049776199929813855,0.005403188359149114,0.005352180241110459,0.007649007121288387,0.7592430841494011,0.7804235825172656,0.9749263933940902,0.9959069399392431,0.20059127937560808,0.23057538729105856,0.24176034524722356,0.0011130296670468403,20.542546555974205,21.490247109343322,0.36630711683113387,0.37067019312595745
64,256,mlp_wide,20,0.7481666666666666,0.023754962547098114,0.9995572916666667,0.001446488156860811,0.251390625,0.02330762689041493,32.77282051036454,1.6598589869025588,0.23998098971791118,0.004284293303938163,0.005311771105827293,0.0003234445847389152,0.005211743812116983,0.7377555952992452,0.7585777380340881,0.9989233402805785,1.000191243052755,0.2411756071282507,0.26160564287174926,0.37115575277780544,0.0009579971063152898,32.04535523492004,33.50028578580904,0.23810331538953322,0.24185866404628914
64,512,mlp_wide,20,0.6725,0.026053812956852267,1.0,0.0,0.32749999999999996,0.026053812956852294,105.84469602299575,5.236737259982265,0.15314449261382465,0.002236621958696584,0.005825809684458646,0.0,0.0058258096844586525,0.661081413018461,0.683918586981539,1.0,1.0,0.316081413018461,0.3389185869815389,1.1709700493626332,0.0005001238739614289,103.54959472624499,108.1397973197465,0.15216424982086024,0.15412473540678906
64,768,mlp_wide,20,0.5864166666666667,0.023095751615612312,1.0,0.0,0.4135833333333333,0.02309575161561228,123920204458713.38,6014647357990.34,0.11365517530431964,0.0014025738362069284,0.0051643670603959725,0.0,0.005164367060395965,0.5762945072282906,0.5965388261050428,1.0,1.0,0.4034611738949572,0.4237054927717094,1344916035315.5913,0.00031362504412213476,121284169029494.81,126556239887931.94,0.11304047021784025,0.11426988039079902
256,16,mlp_wide,20,0.6760833333333334,0.01792834176929064,0.7060677083333333,0.02196961251457501,0.029984374999999962,0.02548757623174915,0.14508965029140222,0.0030281609694241232,1.5815172365596293,0.01870970147806351,0.004008899091998272,0.004912554702191981,0.005699195303589903,0.6682258911130168,0.68394077555365,0.696439101117037,0.7156963155496296,0.018813952204963753,0.04115479779503617,0.0006771173774444001,0.00418361643436783,0.1437625002316112,0.14641680035119325,1.5733173483482683,1.5897171247709903
256,32,mlp_wide,20,0.6877500000000001,0.021187515633349994,0.7491145833333334,0.021616383221403187,0.061364583333333264,0.02292874731421504,0.3111405829979862,0.0069208201744225106,0.9217218495441288,0.016512252505870323,0.00473767252305101,0.004833570231074341,0.0051270237633500556,0.6784641618548201,0.6970358381451801,0.7396407856804277,0.758588380986239,0.05131561675716716,0.07141354990949937,0.0015475424370060683,0.0036922519064767284,0.3081073998214543,0.3141737661745181,0.9144850358074345,0.9289586632808232
256,64,mlp_wide,20,0.708,0.02254041205121585,0.8353645833333333,0.025707782860409274,0.12736458333333328,0.02506843930733535,0.7467804915607577,0.018359405393830474,0.57493568265313,0.010110651883837373,0.005040189358737411,0.005748435002667912,0.005605473438102958,0.6981212288568747,0.7178787711431253,0.8240976507281041,0.8466315159385625,0.11637785539465148,0.13835131127201508,0.004105287848708124,0.0022608104909096673,0.7387341273772897,0.7548268557442256,0.5705044940909471,0.5793668712153129
256,128,mlp_wide,20,0.73325,0.018914048431527677,0.9759114583333334,0.026990327718309393,0.2426614583333333,0.026960468504444945,2.407676399317274,0.0811977853436063,0.3706858504389475,0.005481571476549983,0.004229309802261916,0.00603522075131366,0.006028544028118098,0.7249605527875665,0.7415394472124334,0.9640824256607586,0.9877404910059081,0.23084551203822182,0.25447740462844476,0.01815637676507398,0.0012257166445089655,2.3720899008577288,2.443262897776819,0.3682834458157099,0.37308825506218507
256,256,mlp_wide,20,0.7681666666666667,0.026273972623623194,0.99921875,0.00349385621484344,0.2310520833333333,0.024410958538063923,100.00714619242419,3.0452870487342283,0.23943256503598262,0.004371383635335877,0.005875038882538996,0.0007812500000000042,0.005458456268703981,0.7566515904568902,0.7796817428764431,0.9976875000000001,1.00075,0.2203535090466735,0.2417506576199931,0.6809468851969449,0.0009774710964341174,98.67249029743817,101.3418020874102,0.23751672168697174,0.2413484083849935
256,512,mlp_wide,20,0.7205,0.02794679573426739,1.0,0.0,0.27949999999999997,0.027946795734267352,330.6325019196439,10.051697554693465,0.15414315815318777,0.002321713889413253,0.006249093501512303,0.0,0.006249093501512294,0.7082517767370359,0.7327482232629642,1.0,1.0,0.2672517767370359,0.29174822326296407,2.2476279021563,0.0005191510081033463,326.22715123141757,335.03785260787026,0.15312562217730522,0.15516069412907033
256,768,mlp_wide,20,0.62725,0.02162462182341804,1.0,0.0,0.37275,0.02162462182341806,461656492118958.6,13866296896369.633,0.11441384146391749,0.0018464665175411607,0.004835412438488819,0.0,0.004835412438488823,0.6177725916205619,0.6367274083794381,1.0,1.0,0.3632725916205619,0.38222740837943814,3100598245647.6855,0.0004128824651399343,455579319557489.2,467733664680428.06,0.11360459183224322,0.11522309109559176
768,16,mlp_wide,20,0.644,0.02566313486751122,0.6701822916666667,0.02740555358794312,0.026182291666666642,0.02591760525585772,0.059768921403582885,0.0004311528199790269,1.5967952908554153,0.03752770145602751,0.005738451407950014,0.0061280680783654074,0.005795352716610369,0.632752635240418,0.655247364759582,0.6581712782330704,0.6821933051002629,0.014823400342110318,0.037541182991222964,9.640870141638337e-05,0.008391449149499535,0.059579960348806776,0.059957882458358994,1.5803480505223961,1.6132425311884344
768,32,mlp_wide,20,0.6706666666666667,0.022982322217367946,0.7314322916666667,0.030753212696331963,0.06076562499999995,0.02665343428119709,0.12158051804504433,0.0007984500541308646,0.922615194653037,0.018843681361927257,0.005139003475883842,0.006876627411550786,0.005959889088657994,0.6605942198539344,0.6807391134793991,0.7179541019400272,0.7449104813933062,0.049084242386230284,0.07244700761376961,0.0001785388597675,0.004213575247161516,0.12123058187990003,0.12193045421018862,0.9143565871686005,0.9308738021374735
768,64,mlp_wide,20,0.6909166666666666,0.028844587601803758,0.8348697916666667,0.044027639238890914,0.14395312499999996,0.04129790871249961,0.2558005951858257,0.0017001916914361475,0.5711696002042719,0.011213342691840468,0.006449845866058084,0.009844879422699718,0.009234493120972994,0.6782749687691928,0.7035583645641404,0.8155738279981753,0.8541657553351581,0.1258535184828929,0.16205273151710703,0.00038017441968315725,0.002507379651395576,0.2550554533232467,0.2565457370484047,0.5662551360875365,0.5760840643210072
768,128,mlp_wide,20,0.7086666666666667,0.025538641745837296,0.9607291666666666,0.039945037737360856,0.25206249999999997,0.04113768656856451,0.5626210285059041,0.004374017584162742,0.3702829764946373,0.007861880124395577,0.0057106138996706095,0.008931981974453326,0.00919866636043903,0.6974738634233123,0.719859469910021,0.9432224819967381,0.9782358513365952,0.23403311393353948,0.27009188606646045,0.0009780600652967298,0.0017579698389103013,0.5607040307779225,0.5645380262338857,0.3668373556103731,0.3737285973789015
768,256,mlp_wide,20,0.7252500000000001,0.02211265018593688,0.9998437499999999,0.0006987712429686859,0.27459374999999997,0.021935169441857107,1.5497059266125202,0.013664699387810742,0.24021992287527608,0.0038842531748211396,0.004944538897842823,0.00015625000000000036,0.004904852996996861,0.7155587037602281,0.734941296239772,0.9995375,1.0001499999999999,0.2649802381258861,0.2842072618741138,0.003055519672324458,0.0008685454140719442,1.5437171080547643,1.555694745170276,0.23851757386369507,0.24192227188685708
768,512,mlp_wide,20,0.7241666666666667,0.0169061738264544,1.0,0.0,0.27583333333333326,0.016906173826454405,8.254693903428128,0.09528482395960623,0.15271784212896805,0.0022177747854661514,0.003780335391537977,0.0,0.003780335391537978,0.7167572092992524,0.7315761240340811,1.0,1.0,0.2684238759659188,0.2832427907007477,0.02130633435977802,0.0004959095179087327,8.212933488082964,8.296454318773293,0.15174585947386693,0.15368982478406917
768,768,mlp_wide,20,0.6956666666666667,0.021140023292213334,1.0,0.0,0.3043333333333333,0.021140023292213317,1356884938598999.5,19681778784089.57,0.11376769338728902,0.0013979757753145988,0.004727052912731791,0.0,0.0047270529127317875,0.6864016429577123,0.704931690375621,1.0,1.0,0.29506830962437897,0.3135983570422876,4400979527933.743,0.00031259688645014154,1348259018724249.2,1365510858473749.8,0.11315500348984675,0.1143803832847313
